Airline,Source,Destination,Additional_Info,Date,Month,Year,Stop,Arrival_Hour,Arrival_Minute,Dep_Hour,Dep_Minute,Route_1,Route_2,Route_3,Route_4,Route_5,Price
4,3,0,5,6,6,2019,1,10,5,21,10,2,7,3,12,4,10262.324
6,2,1,5,3,3,2019,1,15,30,9,0,3,7,6,12,4,14573.792
4,3,0,8,15,5,2019,1,18,15,6,30,2,7,3,12,4,14824.165
4,3,0,8,12,5,2019,1,16,20,8,25,2,7,3,12,4,14488.595
3,2,1,8,9,3,2019,1,21,0,15,0,3,7,6,12,4,10752.156
6,2,1,8,27,3,2019,1,1,35,17,30,3,7,6,12,4,11424.918
4,2,1,8,3,3,2019,1,18,50,17,30,3,7,6,12,4,17128.54
3,2,1,8,12,6,2019,1,12,10,5,5,3,20,6,12,4,6617.655
10,2,1,8,9,5,2019,0,9,10,6,0,3,10,24,12,4,6306.1885
1,2,1,8,15,6,2019,2,19,15,12,0,3,28,4,5,4,9612.327
3,4,3,8,15,6,2019,0,21,40,20,5,1,19,24,12,4,2303.793
4,3,0,8,9,6,2019,1,16,20,21,10,2,7,3,12,4,14508.958
10,3,0,8,6,5,2019,1,10,45,7,10,2,14,3,12,4,8497.763
4,2,1,8,9,5,2019,1,19,0,14,0,3,7,6,12,4,15481.039
3,2,1,8,6,3,2019,1,1,35,20,30,3,7,6,12,4,13547.729
4,2,1,5,3,6,2019,1,12,35,15,0,3,7,6,12,4,10433.793
1,2,1,8,9,3,2019,2,19,15,12,55,3,29,4,5,4,15197.998
3,4,3,8,21,6,2019,0,13,30,12,0,1,19,24,12,4,2976.5044
1,3,0,8,6,5,2019,1,11,10,9,25,2,7,3,12,4,8692.13
4,3,0,8,6,5,2019,1,22,35,14,5,2,7,3,12,4,14902.242
0,2,1,8,27,5,2019,1,6,35,20,45,3,6,6,12,4,6631.592
6,2,1,8,6,6,2019,1,19,15,13,0,3,7,6,12,4,14205.915
1,3,0,8,9,6,2019,2,8,55,9,50,2,15,9,3,4,14359.479
8,4,3,8,24,6,2019,0,0,15,22,45,1,19,24,12,4,1963.4269
3,2,1,8,6,6,2019,0,17,40,14,25,3,10,24,12,4,5915.8174
4,0,5,8,12,3,2019,1,11,25,18,55,0,7,8,12,4,13750.179
3,3,0,8,18,5,2019,1,20,30,15,15,2,20,3,12,4,5228.06
4,2,1,8,18,5,2019,2,19,0,19,10,3,0,4,5,4,15668.29
6,2,1,8,1,6,2019,1,19,15,6,0,3,7,6,12,4,12521.947
10,3,0,8,15,5,2019,1,9,5,7,10,2,14,3,12,4,8571.54
6,2,1,8,21,5,2019,1,19,15,7,30,3,7,6,12,4,8530.622
4,2,1,8,18,5,2019,2,19,0,23,5,3,0,4,5,4,15348.645
0,0,2,8,18,6,2019,0,7,45,4,55,0,13,24,12,4,4382.388
6,2,1,8,6,6,2019,1,19,15,8,45,3,7,6,12,4,8776.797
1,3,0,8,21,5,2019,2,8,55,14,30,2,44,9,3,4,15146.152
4,4,3,5,3,5,2019,0,4,20,2,55,1,19,24,12,4,3621.1091
2,2,1,8,18,5,2019,1,19,35,10,35,3,7,6,12,4,6980.293
1,0,5,8,3,3,2019,1,10,50,6,55,0,11,8,12,4,10237.352
4,2,1,8,6,6,2019,1,12,35,7,5,3,7,6,12,4,15272.717
3,2,1,8,15,6,2019,1,21,0,11,25,3,7,6,12,4,6404.6255
6,2,1,8,21,3,2019,1,22,20,9,45,3,20,6,12,4,7517.102
2,2,1,8,15,5,2019,1,13,35,7,25,3,0,6,12,4,6205.0654
4,2,1,5,18,5,2019,2,12,35,9,40,3,28,4,5,4,13056.439
4,0,2,8,18,4,2019,0,22,50,19,50,0,13,24,12,4,7265.7827
3,3,0,8,3,4,2019,0,18,5,15,30,2,5,24,12,4,4228.0684
10,3,0,8,12,5,2019,1,10,45,7,10,2,14,3,12,4,9009.446
4,4,3,8,3,5,2019,0,21,5,19,35,1,19,24,12,4,5284.2773
3,0,2,8,15,5,2019,0,21,20,18,25,0,13,24,12,4,4778.5073
3,2,1,8,1,5,2019,1,1,30,11,25,3,7,6,12,4,7163.6445
6,2,1,8,6,3,2019,1,21,0,12,50,3,7,6,12,4,14200.465
10,2,1,8,18,6,2019,0,17,50,14,40,3,10,24,12,4,6234.381
8,0,2,7,6,4,2019,0,8,35,5,55,0,13,24,12,4,3854.0432
1,3,0,8,24,6,2019,0,23,20,20,45,2,5,24,12,4,6011.972
4,2,1,8,3,6,2019,1,12,35,18,15,3,7,6,12,4,14698.988
3,3,0,8,24,5,2019,1,20,30,15,15,2,20,3,12,4,5345.0977
0,2,1,8,24,5,2019,1,7,10,20,45,3,6,6,12,4,7264.4297
3,3,0,8,3,4,2019,0,22,55,20,20,2,5,24,12,4,4278.505
4,0,2,8,27,4,2019,0,22,0,18,55,0,13,24,12,4,7225.6265
3,4,3,8,6,6,2019,0,4,5,2,35,1,19,24,12,4,2857.5918
1,2,1,8,12,6,2019,2,19,15,5,55,3,34,4,5,4,10768.036
4,0,2,8,12,6,2019,0,14,5,11,10,0,13,24,12,4,7852.657
1,0,5,8,12,3,2019,2,22,10,5,50,0,9,10,6,4,11624.45
8,4,3,8,3,3,2019,0,7,5,5,45,1,19,24,12,4,4273.761
10,4,3,8,6,3,2019,1,19,55,19,45,1,14,13,12,4,12219.665
8,3,0,7,18,3,2019,0,11,30,9,0,2,5,24,12,4,4064.416
10,2,1,8,3,6,2019,0,9,10,6,0,3,10,24,12,4,6152.9165
4,2,1,5,6,6,2019,1,19,0,8,0,3,7,6,12,4,10247.959
6,2,1,8,27,5,2019,1,1,30,19,0,3,7,6,12,4,7201.9263
0,3,0,8,24,4,2019,0,1,20,22,50,2,5,24,12,4,4323.0503
3,3,0,8,27,5,2019,0,18,5,15,30,2,5,24,12,4,4873.9497
4,2,1,8,24,6,2019,2,19,0,13,25,3,0,4,5,4,14201.234
3,2,1,8,9,5,2019,1,16,10,5,5,3,20,6,12,4,6480.6646
10,0,5,8,3,3,2019,0,14,40,12,0,0,13,24,12,4,9769.1
4,3,0,8,15,5,2019,1,19,50,14,5,2,7,3,12,4,14800.415
3,0,2,8,24,5,2019,0,8,50,6,5,0,13,24,12,4,4487.7515
4,2,1,8,1,6,2019,1,4,25,16,0,3,7,6,12,4,14399.549
4,2,1,8,12,6,2019,2,4,25,9,40,3,28,4,5,4,13069.921
8,3,0,8,15,5,2019,1,20,20,15,5,2,33,3,12,4,4737.8584
8,4,3,7,9,6,2019,0,14,45,13,15,1,19,24,12,4,2059.1917
3,0,2,8,18,6,2019,0,10,5,7,10,0,13,24,12,4,4684.16
5,0,5,3,1,3,2019,1,13,15,5,45,0,7,8,12,4,60006.656
4,4,3,5,27,5,2019,0,21,5,19,35,1,19,24,12,4,2879.9028
6,2,1,8,21,5,2019,1,19,0,6,0,3,7,6,12,4,10654.569
1,3,0,8,1,4,2019,2,1,20,9,25,2,7,7,3,4,10317.168
4,2,1,8,3,6,2019,2,12,35,9,40,3,28,4,5,4,13179.083
4,3,0,5,9,5,2019,1,8,15,6,30,2,7,3,12,4,8529.277
8,1,4,7,15,5,2019,0,10,35,8,20,4,8,24,12,4,3612.9438
6,2,1,8,15,6,2019,1,19,15,9,0,3,7,6,12,4,15094.091
3,2,1,8,9,6,2019,1,16,10,8,35,3,20,6,12,4,6528.6406
1,0,5,8,15,3,2019,1,22,45,5,50,0,9,8,12,4,8635.131
6,2,1,8,9,6,2019,1,21,0,11,30,3,7,6,12,4,13382.215
4,2,1,5,9,5,2019,1,12,35,9,0,3,7,6,12,4,12113.743
3,3,0,8,15,5,2019,1,23,45,19,20,2,20,3,12,4,3735.7983
4,0,5,5,12,3,2019,1,16,10,22,55,0,7,8,12,4,10769.401
4,2,1,5,21,5,2019,1,19,0,10,0,3,7,6,12,4,12306.514
1,2,1,8,27,6,2019,2,19,15,17,15,3,20,4,5,4,12045.887
3,2,1,8,21,3,2019,1,10,10,5,35,3,32,6,12,4,5967.5522
5,0,5,8,3,3,2019,0,22,35,19,55,0,13,24,12,4,13315.5
3,0,5,8,24,3,2019,0,3,25,0,40,0,13,24,12,4,4403.1562
8,1,4,8,6,6,2019,0,20,5,17,45,4,8,24,12,4,4003.1458
6,2,1,8,6,6,2019,1,19,15,11,30,3,7,6,12,4,13281.6875
4,0,2,5,9,4,2019,0,22,0,18,55,0,13,24,12,4,4470.158
6,2,1,8,12,6,2019,1,19,15,12,50,3,7,6,12,4,8380.724
1,3,0,8,15,5,2019,2,23,15,5,50,2,25,9,3,4,12676.524
3,2,1,8,15,3,2019,0,0,20,21,5,3,10,24,12,4,5412.4907
0,0,2,8,24,4,2019,0,2,45,23,55,0,13,24,12,4,3443.375
10,0,2,8,21,4,2019,0,23,50,21,0,0,13,24,12,4,5634.27
0,3,0,8,24,5,2019,1,10,40,22,40,2,14,3,12,4,5533.435
6,2,1,8,12,6,2019,1,1,30,15,0,3,7,6,12,4,13242.517
4,3,0,8,21,5,2019,1,18,15,8,25,2,7,3,12,4,14653.025
1,0,2,8,9,4,2019,0,12,45,10,0,0,13,24,12,4,5229.6123
0,0,2,8,9,4,2019,0,13,55,11,10,0,13,24,12,4,3868.968
4,0,5,5,12,3,2019,1,10,25,20,35,0,7,8,12,4,11121.439
6,2,1,8,3,6,2019,1,1,30,17,0,3,7,6,12,4,8099.3784
4,0,5,8,12,3,2019,1,23,0,8,0,0,7,8,12,4,13655.198
3,1,4,8,1,5,2019,0,0,25,22,5,4,8,24,12,4,5512.2954
1,0,5,8,3,3,2019,1,22,35,7,30,0,41,8,12,4,10728.694
6,2,1,8,3,3,2019,1,18,50,10,0,3,7,6,12,4,16162.888
4,3,0,5,18,5,2019,1,17,35,11,50,2,15,3,12,4,7500.1313
1,2,1,8,24,6,2019,1,7,40,20,0,3,7,6,12,4,8271.571
10,0,5,8,21,3,2019,1,10,25,6,40,0,0,8,12,4,5686.929
3,0,5,8,15,3,2019,0,3,25,0,40,0,13,24,12,4,4872.736
0,3,0,8,9,5,2019,1,19,25,7,35,2,14,3,12,4,5909.806
10,3,0,8,12,5,2019,1,22,40,20,20,2,14,3,12,4,8273.231
4,0,5,8,6,3,2019,1,9,0,21,25,0,7,8,12,4,17901.402
4,3,0,8,6,6,2019,1,22,35,16,30,2,7,3,12,4,14541.851
6,2,1,8,24,5,2019,1,19,15,9,0,3,7,6,12,4,14313.846
4,3,0,8,24,5,2019,1,19,10,20,25,2,14,3,12,4,13571.904
6,2,1,8,6,6,2019,1,1,30,15,0,3,7,6,12,4,12725.583
1,2,1,8,9,6,2019,2,7,40,10,55,3,16,4,5,4,11555.64
1,4,3,8,12,3,2019,2,9,10,9,40,1,29,9,9,4,19004.516
8,3,0,8,9,3,2019,0,17,20,14,55,2,5,24,12,4,4441.0195
4,0,2,8,3,6,2019,0,10,10,7,10,0,13,24,12,4,7743.3853
0,3,0,8,1,3,2019,0,1,20,22,50,2,5,24,12,4,6370.6675
1,4,3,8,24,6,2019,0,15,25,13,55,1,19,24,12,4,3211.9268
3,4,3,8,24,3,2019,0,13,25,12,0,1,19,24,12,4,3172.0874
6,2,1,8,21,3,2019,1,21,0,10,0,3,7,6,12,4,9157.56
6,2,1,8,6,3,2019,1,19,15,8,0,3,7,6,12,4,17292.918
4,3,0,8,1,4,2019,1,9,20,20,0,2,7,3,12,4,13203.266
1,0,5,4,1,3,2019,2,10,20,10,30,0,43,30,6,4,19088.965
4,0,2,5,18,6,2019,0,18,45,15,50,0,13,24,12,4,6274.4814
6,2,1,8,15,6,2019,1,19,0,6,40,3,7,6,12,4,11269.756
1,0,5,8,3,3,2019,0,19,45,17,0,0,13,24,12,4,18201.54
8,1,4,7,12,6,2019,0,20,5,17,45,4,8,24,12,4,3703.8535
6,2,1,8,1,6,2019,1,21,0,6,0,3,7,6,12,4,7723.2993
4,3,0,8,9,5,2019,1,9,45,20,25,2,14,3,12,4,12814.323
4,0,5,8,12,3,2019,1,13,15,21,25,0,7,8,12,4,13599.346
4,2,1,5,21,3,2019,1,18,50,19,15,3,7,6,12,4,6548.01
10,0,2,8,24,4,2019,0,23,50,21,0,0,13,24,12,4,5789.8584
3,0,5,8,3,3,2019,1,21,50,16,55,0,20,8,12,4,7793.755
3,0,2,8,3,6,2019,0,22,50,20,0,0,13,24,12,4,4940.5024
4,0,2,5,6,6,2019,0,18,10,15,15,0,13,24,12,4,6618.639
4,0,2,5,9,5,2019,0,10,10,7,10,0,13,24,12,4,4794.959
2,0,2,8,9,5,2019,0,23,40,20,55,0,13,24,12,4,3550.8013
1,3,0,8,1,4,2019,2,1,20,7,0,2,14,7,3,4,10914.798
6,2,1,8,6,3,2019,1,18,50,10,45,3,7,6,12,4,15156.23
6,2,1,8,1,6,2019,1,19,0,10,20,3,7,6,12,4,11664.355
4,2,1,8,21,5,2019,2,19,0,9,40,3,28,4,5,4,15192.791
4,3,0,8,21,5,2019,1,10,5,21,10,2,7,3,12,4,14434.557
0,0,2,8,3,4,2019,0,13,55,11,10,0,13,24,12,4,4215.036
8,4,3,8,3,5,2019,0,7,15,5,45,1,19,24,12,4,2396.4614
3,4,3,8,3,4,2019,0,10,40,9,10,1,19,24,12,4,4064.3242
10,2,1,8,15,6,2019,0,9,10,6,0,3,10,24,12,4,5935.3203
3,4,3,8,27,5,2019,0,20,35,19,5,1,19,24,12,4,3062.4932
3,2,1,8,3,3,2019,1,16,10,7,35,3,20,6,12,4,9217.505
3,4,3,8,9,6,2019,0,21,40,20,5,1,19,24,12,4,2414.1863
1,3,0,8,9,5,2019,2,1,20,9,25,2,7,7,3,4,11657.841
1,3,0,8,6,5,2019,2,10,30,9,25,2,7,27,3,4,12188.583
1,2,1,8,18,5,2019,1,19,15,7,0,3,7,6,12,4,9028.765
1,3,0,8,9,6,2019,2,10,0,10,0,2,14,29,3,4,9281.926
4,0,5,5,3,3,2019,1,0,45,5,45,0,7,8,12,4,7901.4453
6,2,1,8,27,3,2019,1,1,35,11,30,3,7,6,12,4,10150.707
4,2,1,5,15,6,2019,1,12,35,10,0,3,7,6,12,4,10262.049
6,2,1,8,3,6,2019,1,1,30,19,0,3,7,6,12,4,7203.4023
6,2,1,8,9,5,2019,1,1,30,10,0,3,7,6,12,4,10354.97
4,2,1,8,15,6,2019,2,19,0,21,25,3,21,4,5,4,12970.859
3,2,1,8,9,3,2019,1,22,20,14,20,3,20,6,12,4,7739.109
4,2,1,5,27,6,2019,1,19,0,9,0,3,7,6,12,4,9566.888
8,3,0,7,15,4,2019,0,11,25,9,0,2,5,24,12,4,3867.7493
3,3,0,8,15,4,2019,1,13,0,8,10,2,33,3,12,4,5015.9233
4,2,1,5,3,6,2019,1,12,35,22,50,3,7,6,12,4,10247.13
1,2,1,8,27,3,2019,2,7,40,12,0,3,28,4,5,4,8866.873
4,3,0,8,24,3,2019,1,12,0,6,30,2,7,3,12,4,12877.062
4,3,0,8,24,3,2019,1,23,25,16,55,2,7,3,12,4,14143.97
0,0,2,8,1,6,2019,0,7,45,4,55,0,13,24,12,4,4954.7256
8,0,2,7,12,5,2019,0,0,5,21,10,0,13,24,12,4,4265.9136
8,2,1,8,27,5,2019,1,22,5,15,45,3,33,6,12,4,6980.113
3,4,3,8,1,5,2019,0,22,50,21,20,1,19,24,12,4,2648.1665
4,0,5,8,1,3,2019,1,5,5,21,25,0,7,8,12,4,30106.443
6,2,1,8,18,5,2019,1,19,15,8,0,3,7,6,12,4,13836.044
8,3,0,8,12,3,2019,0,0,40,22,20,2,5,24,12,4,4121.679
4,3,0,8,18,5,2019,1,20,45,14,5,2,7,3,12,4,14943.305
4,0,5,8,18,3,2019,1,7,40,14,5,0,7,8,12,4,12073.15
1,2,1,8,15,3,2019,0,8,0,5,10,3,10,24,12,4,5890.737
4,2,1,5,9,6,2019,2,4,25,20,0,3,1,4,5,4,14466.347
4,2,1,5,27,3,2019,1,18,50,7,5,3,7,6,12,4,6529.1465
1,2,1,8,9,6,2019,2,19,15,6,50,3,9,4,5,4,12880.951
8,3,0,7,24,6,2019,0,11,25,9,0,2,5,24,12,4,3630.568
4,3,0,5,6,5,2019,1,19,50,20,0,2,7,3,12,4,10036.999
1,3,0,8,12,6,2019,2,5,25,9,25,2,7,0,3,4,12679.026
3,3,0,8,12,5,2019,1,13,0,8,10,2,33,3,12,4,5317.2695
1,2,1,8,12,6,2019,1,6,50,5,15,3,41,6,12,4,6864.058
6,2,1,8,6,5,2019,1,19,15,12,50,3,7,6,12,4,8520.949
4,2,1,5,24,6,2019,1,19,0,11,30,3,7,6,12,4,10488.016
3,2,1,8,6,3,2019,1,15,30,9,10,3,7,6,12,4,15174.212
3,2,1,8,24,6,2019,1,1,30,10,35,3,7,6,12,4,5700.4326
0,3,0,8,9,4,2019,0,12,15,9,45,2,5,24,12,4,4087.571
1,2,1,8,1,6,2019,2,19,15,17,15,3,20,4,5,4,12923.222
4,3,0,5,12,6,2019,1,23,35,17,0,2,14,3,12,4,10017.675
1,4,3,8,15,6,2019,0,22,25,21,5,1,19,24,12,4,2740.0815
10,3,0,8,6,6,2019,1,20,20,20,20,2,14,3,12,4,8656.273
3,2,1,8,12,6,2019,1,21,0,11,25,3,7,6,12,4,6278.313
8,2,1,8,24,4,2019,1,11,20,6,5,3,33,6,12,4,5341.125
4,3,0,8,1,4,2019,1,20,45,18,55,2,7,3,12,4,12486.188
3,0,2,8,24,4,2019,0,21,20,18,25,0,13,24,12,4,5014.189
4,3,0,5,9,5,2019,1,9,20,20,0,2,7,3,12,4,9754.758
3,2,1,8,21,5,2019,1,10,5,5,10,3,6,6,12,4,7099.2095
3,4,3,8,1,4,2019,0,7,55,6,25,1,19,24,12,4,4401.42
4,3,0,8,15,5,2019,1,18,0,17,0,2,14,3,12,4,13162.296
4,3,0,8,1,4,2019,1,18,15,16,30,2,7,3,12,4,12769.059
0,2,1,8,3,3,2019,1,7,10,20,10,3,6,6,12,4,11581.445
4,3,0,5,6,6,2019,1,19,50,6,30,2,7,3,12,4,10756.434
0,3,0,8,6,5,2019,1,10,40,22,40,2,14,3,12,4,5001.831
4,2,1,8,6,3,2019,2,19,45,5,30,3,28,4,5,4,16681.396
10,0,2,8,15,4,2019,0,14,20,11,30,0,13,24,12,4,5368.072
4,2,1,5,27,3,2019,1,19,45,20,50,3,7,6,12,4,6898.962
4,4,3,8,24,6,2019,0,8,30,7,5,1,19,24,12,4,7923.962
6,2,1,8,27,5,2019,1,19,15,4,55,3,7,6,12,4,7991.405
0,3,0,8,1,4,2019,1,23,30,7,35,2,14,3,12,4,5415.7383
4,3,0,8,1,4,2019,1,12,0,18,55,2,7,3,12,4,12560.045
6,2,1,8,9,6,2019,1,19,0,8,45,3,7,6,12,4,11554.154
1,2,1,8,9,5,2019,1,23,0,20,30,3,6,6,12,4,7860.707
1,2,1,8,3,6,2019,1,19,15,8,0,3,7,6,12,4,8737.436
4,2,1,8,21,5,2019,2,4,25,5,30,3,28,4,5,4,15047.667
4,0,5,5,12,3,2019,1,23,0,22,55,0,7,8,12,4,10950.832
4,3,0,8,15,5,2019,1,9,20,21,10,2,7,3,12,4,14437.711
4,2,1,8,27,6,2019,0,14,15,11,0,3,10,24,12,4,9187.057
6,2,1,8,6,3,2019,1,19,15,8,55,3,7,6,12,4,14884.444
4,0,2,8,24,4,2019,0,11,20,8,20,0,13,24,12,4,7324.6436
4,2,1,5,9,6,2019,1,12,35,20,55,3,7,6,12,4,10494.701
6,2,1,8,15,6,2019,1,21,0,10,0,3,7,6,12,4,10682.618
3,3,0,8,12,6,2019,1,22,15,17,35,2,33,3,12,4,5434.0215
3,3,0,8,3,5,2019,0,17,45,15,15,2,5,24,12,4,5384.157
3,2,1,8,1,6,2019,1,12,10,5,5,3,20,6,12,4,6164.6304
3,0,2,8,9,6,2019,0,21,20,18,15,0,13,24,12,4,4917.2363
3,2,1,8,3,4,2019,1,12,30,7,15,3,33,6,12,4,5416.717
4,2,1,5,21,5,2019,1,19,0,9,0,3,7,6,12,4,12432.794
6,2,1,8,3,6,2019,1,19,15,4,55,3,7,6,12,4,8011.778
2,2,1,8,9,5,2019,1,12,55,7,0,3,7,6,12,4,6545.8047
3,4,3,8,6,3,2019,1,16,5,11,15,1,16,13,12,4,9277.263
4,3,0,5,1,4,2019,1,20,45,14,5,2,7,3,12,4,7754.0493
1,3,0,8,18,5,2019,2,1,20,10,0,2,14,7,3,4,13095.003
3,1,4,8,24,6,2019,0,7,40,5,15,4,8,24,12,4,3434.286
1,3,0,8,6,5,2019,2,1,20,7,0,2,14,7,3,4,13696.424
3,2,1,8,24,4,2019,0,17,40,14,25,3,10,24,12,4,5784.2686
3,3,0,8,15,6,2019,0,18,5,15,30,2,5,24,12,4,4886.5522
4,2,1,5,9,5,2019,1,19,0,14,0,3,7,6,12,4,12293.256
4,3,0,5,12,6,2019,1,16,20,16,30,2,7,3,12,4,9230.862
4,4,3,8,12,3,2019,2,16,35,7,15,1,24,9,9,4,23437.518
4,3,0,8,1,4,2019,1,17,35,10,20,2,15,3,12,4,8896.926
3,1,4,8,27,5,2019,0,14,0,11,35,4,8,24,12,4,3884.6426
6,2,1,8,24,6,2019,1,19,15,8,0,3,7,6,12,4,14459.295
8,0,5,8,18,3,2019,0,8,35,5,45,0,13,24,12,4,4987.9214
1,3,0,8,15,5,2019,2,5,25,10,0,2,14,0,3,4,14618.281
6,2,1,8,6,3,2019,1,16,10,7,5,3,20,6,12,4,8309.187
0,3,0,8,12,5,2019,2,23,30,15,10,2,25,9,3,4,5328.295
1,2,1,8,3,6,2019,1,6,50,5,15,3,41,6,12,4,6991.5503
6,2,1,8,15,5,2019,1,1,30,10,20,3,7,6,12,4,7484.676
4,0,2,8,21,5,2019,0,11,20,8,20,0,13,24,12,4,7215.9385
4,3,0,5,12,5,2019,1,22,35,18,55,2,7,3,12,4,10365.107
0,0,5,8,18,3,2019,0,2,10,23,25,0,13,24,12,4,6219.3193
4,2,1,8,21,5,2019,2,12,35,19,30,3,28,4,5,4,14124.726
10,3,0,8,15,5,2019,1,9,5,17,0,2,14,3,12,4,9324.818
4,3,0,5,9,6,2019,1,19,10,20,25,2,14,3,12,4,11286.284
3,3,0,8,21,5,2019,0,17,45,15,15,2,5,24,12,4,5032.739
4,0,5,5,18,3,2019,1,19,10,11,40,0,7,8,12,4,10860.829
10,0,2,8,1,5,2019,0,22,15,19,30,0,13,24,12,4,5231.5576
10,3,0,8,1,5,2019,1,18,50,20,20,2,14,3,12,4,8220.625
8,0,2,7,3,4,2019,0,8,35,5,55,0,13,24,12,4,3615.7646
1,2,1,8,9,6,2019,1,9,25,12,30,3,33,6,12,4,7492.8706
1,3,0,8,9,6,2019,2,16,15,9,50,2,15,9,3,4,13651.3
3,2,1,8,24,6,2019,0,0,20,21,5,3,10,24,12,4,5176.1377
0,0,5,8,24,3,2019,0,8,40,5,50,0,13,24,12,4,3631.5742
2,0,2,8,6,4,2019,0,14,30,11,40,0,13,24,12,4,4244.5127
1,3,0,8,24,5,2019,1,11,10,16,50,2,7,3,12,4,8485.057
4,2,1,8,24,6,2019,2,4,25,9,40,3,28,4,5,4,13034.379
6,2,1,8,12,6,2019,1,19,0,3,50,3,7,6,12,4,11843.921
4,3,0,5,24,3,2019,1,20,40,16,55,2,7,3,12,4,11006.582
4,2,1,5,12,6,2019,1,12,35,7,5,3,7,6,12,4,10604.143
6,2,1,5,12,6,2019,1,22,30,14,55,3,20,6,12,4,5622.4805
4,0,2,8,15,6,2019,0,8,45,6,0,0,13,24,12,4,8002.273
3,3,0,8,1,6,2019,0,17,45,15,15,2,5,24,12,4,5669.3994
1,0,2,8,3,6,2019,0,8,55,6,10,0,13,24,12,4,6031.035
4,2,1,8,3,3,2019,1,4,25,18,15,3,7,6,12,4,17378.314
4,0,2,5,1,4,2019,0,14,5,11,10,0,13,24,12,4,4386.9263
10,0,2,8,6,6,2019,0,23,50,21,0,0,13,24,12,4,4860.0576
6,2,1,8,9,5,2019,1,12,35,4,55,3,7,6,12,4,9186.65
3,2,1,8,21,5,2019,1,0,55,14,20,3,20,6,12,4,5605.6143
0,2,1,8,3,6,2019,1,13,25,7,55,3,6,6,12,4,9114.869
1,3,0,8,24,5,2019,3,10,30,7,0,2,14,7,13,0,13086.463
1,4,3,8,15,6,2019,0,7,40,6,20,1,19,24,12,4,3155.1802
8,3,0,7,27,5,2019,0,0,40,22,20,2,5,24,12,4,3752.9934
6,2,1,8,18,5,2019,1,19,0,7,30,3,7,6,12,4,9409.186
0,0,2,8,15,6,2019,0,2,45,23,55,0,13,24,12,4,3552.9343
3,0,5,8,15,3,2019,1,15,25,11,20,0,40,8,12,4,5375.389
3,2,1,8,27,6,2019,1,21,0,8,30,3,7,6,12,4,6283.055
10,0,2,8,3,5,2019,0,12,35,9,45,0,13,24,12,4,4581.8564
10,3,0,8,24,3,2019,1,10,50,20,20,2,14,3,12,4,11295.911
3,3,0,8,15,4,2019,0,7,15,4,40,2,5,24,12,4,4252.594
4,4,3,5,12,5,2019,0,11,50,10,20,1,19,24,12,4,4451.325
4,4,3,8,15,5,2019,0,8,30,7,5,1,19,24,12,4,7588.7505
4,3,0,8,9,6,2019,1,20,45,14,5,2,7,3,12,4,14451.814
3,1,4,8,12,3,2019,0,21,55,19,35,4,8,24,12,4,6205.884
4,0,2,5,18,5,2019,0,8,45,6,0,0,13,24,12,4,4606.8584
10,2,1,8,12,6,2019,0,9,10,6,0,3,10,24,12,4,6074.9136
10,2,1,8,6,6,2019,0,17,50,14,40,3,10,24,12,4,6136.8237
4,0,2,8,3,5,2019,0,18,10,15,15,0,13,24,12,4,7152.0815
1,2,1,8,15,6,2019,2,19,15,18,45,3,28,4,5,4,12637.899
1,2,1,8,27,6,2019,2,19,15,22,0,3,16,4,5,4,9736.247
3,2,1,8,27,6,2019,1,21,0,4,55,3,7,6,12,4,6742.474
1,0,5,8,9,3,2019,2,23,55,17,25,0,7,0,6,4,11443.632
6,2,1,8,27,3,2019,1,18,50,4,45,3,7,6,12,4,10786.85
6,2,1,8,24,6,2019,1,1,30,18,15,3,7,6,12,4,12739.593
6,2,1,8,27,5,2019,1,19,15,12,50,3,7,6,12,4,9149.573
4,3,0,8,6,6,2019,1,4,40,16,30,2,7,3,12,4,13413.132
4,0,2,8,1,6,2019,0,20,45,17,45,0,13,24,12,4,8030.537
1,2,1,8,3,6,2019,1,19,15,9,0,3,7,6,12,4,9041.902
4,2,1,5,21,3,2019,1,18,50,10,0,3,7,6,12,4,6944.6025
8,3,0,7,12,6,2019,0,11,25,9,0,2,5,24,12,4,4027.7717
8,1,4,8,21,6,2019,0,12,0,9,45,4,8,24,12,4,3648.5295
1,2,1,8,1,6,2019,1,8,15,17,40,3,6,6,12,4,7827.591
4,0,5,8,6,3,2019,1,21,20,8,0,0,7,8,12,4,17544.4
3,3,0,8,24,4,2019,0,7,15,4,40,2,5,24,12,4,4700.273
4,2,1,5,9,6,2019,1,12,35,16,0,3,7,6,12,4,10621.598
3,0,5,8,3,3,2019,0,8,45,6,0,0,13,24,12,4,6762.6934
6,2,1,8,9,6,2019,1,21,0,10,0,3,7,6,12,4,9856.962
8,4,3,7,1,5,2019,0,7,15,5,45,1,19,24,12,4,3069.3364
1,2,1,8,3,6,2019,2,19,15,14,25,3,9,4,5,4,13073.922
4,3,0,8,21,5,2019,1,12,0,14,5,2,7,3,12,4,14788.701
4,0,5,8,18,3,2019,1,8,15,21,25,0,7,8,12,4,14134.215
8,4,3,7,27,6,2019,0,7,15,5,45,1,19,24,12,4,2411.1716
1,0,5,8,18,3,2019,0,8,55,6,10,0,13,24,12,4,5896.8657
4,2,1,5,21,3,2019,2,18,50,19,15,3,33,4,5,4,9285.365
4,2,1,5,9,6,2019,2,19,0,5,30,3,28,4,5,4,10977.133
6,2,1,8,27,6,2019,1,19,15,7,30,3,7,6,12,4,8435.975
