Additional_Info,Airline,Destination,Source,Date,Month,Year,Stop,Arrival_Hour,Arrival_Minute,Dep_Hour,Dep_Minute,Route_1,Route_2,Route_3,Route_4,Route_5,Price
8,4,1,2,3,3,2019,1,18,50,17,30,3,7,6,12,4,35892.04
8,3,1,2,12,6,2019,1,12,10,5,5,3,20,6,12,4,27762.094
8,10,1,2,9,5,2019,0,9,10,6,0,3,10,24,12,4,17129.67
8,1,1,2,15,6,2019,2,19,15,12,0,3,28,4,5,4,28282.092
8,3,3,4,15,6,2019,0,21,40,20,5,1,19,24,12,4,5934.866
8,4,0,3,9,6,2019,1,16,20,21,10,2,7,3,12,4,48519.57
8,10,0,3,6,5,2019,1,10,45,7,10,2,14,3,12,4,48436.867
8,4,1,2,9,5,2019,1,19,0,14,0,3,7,6,12,4,28101.625
8,3,1,2,6,3,2019,1,1,35,20,30,3,7,6,12,4,33313.605
5,4,1,2,3,6,2019,1,12,35,15,0,3,7,6,12,4,34631.387
8,1,1,2,9,3,2019,2,19,15,12,55,3,29,4,5,4,36039.21
8,3,3,4,21,6,2019,0,13,30,12,0,1,19,24,12,4,6641.748
8,1,0,3,6,5,2019,1,11,10,9,25,2,7,3,12,4,50442.8
8,4,0,3,6,5,2019,1,22,35,14,5,2,7,3,12,4,45968.88
8,0,1,2,27,5,2019,1,6,35,20,45,3,6,6,12,4,33121.66
8,6,1,2,6,6,2019,1,19,15,13,0,3,7,6,12,4,28006.732
8,1,0,3,9,6,2019,2,8,55,9,50,2,15,9,3,4,47750.477
8,8,3,4,24,6,2019,0,0,15,22,45,1,19,24,12,4,7570.3096
8,3,1,2,6,6,2019,0,17,40,14,25,3,10,24,12,4,14570.634
8,4,5,0,12,3,2019,1,11,25,18,55,0,7,8,12,4,18960.676
8,3,0,3,18,5,2019,1,20,30,15,15,2,20,3,12,4,45239.926
8,4,1,2,18,5,2019,2,19,0,19,10,3,0,4,5,4,24498.002
8,6,1,2,1,6,2019,1,19,15,6,0,3,7,6,12,4,32139.45
8,10,0,3,15,5,2019,1,9,5,7,10,2,14,3,12,4,47893.945
8,6,1,2,21,5,2019,1,19,15,7,30,3,7,6,12,4,29148.564
8,4,1,2,18,5,2019,2,19,0,23,5,3,0,4,5,4,23821.559
8,0,2,0,18,6,2019,0,7,45,4,55,0,13,24,12,4,2581.4321
8,6,1,2,6,6,2019,1,19,15,8,45,3,7,6,12,4,36746.586
8,1,0,3,21,5,2019,2,8,55,14,30,2,44,9,3,4,45902.805
5,4,3,4,3,5,2019,0,4,20,2,55,1,19,24,12,4,6691.7104
8,2,1,2,18,5,2019,1,19,35,10,35,3,7,6,12,4,26157.36
8,1,5,0,3,3,2019,1,10,50,6,55,0,11,8,12,4,21235.027
8,4,1,2,6,6,2019,1,12,35,7,5,3,7,6,12,4,29769.94
8,3,1,2,15,6,2019,1,21,0,11,25,3,7,6,12,4,26630.535
8,6,1,2,21,3,2019,1,22,20,9,45,3,20,6,12,4,34804.35
8,2,1,2,15,5,2019,1,13,35,7,25,3,0,6,12,4,28230.344
5,4,1,2,18,5,2019,2,12,35,9,40,3,28,4,5,4,47673.81
8,4,2,0,18,4,2019,0,22,50,19,50,0,13,24,12,4,78.4458
8,3,0,3,3,4,2019,0,18,5,15,30,2,5,24,12,4,19908.727
8,10,0,3,12,5,2019,1,10,45,7,10,2,14,3,12,4,48335.316
8,4,3,4,3,5,2019,0,21,5,19,35,1,19,24,12,4,4835.0107
8,3,2,0,15,5,2019,0,21,20,18,25,0,13,24,12,4,1425.5388
8,3,1,2,1,5,2019,1,1,30,11,25,3,7,6,12,4,28152.18
8,6,1,2,6,3,2019,1,21,0,12,50,3,7,6,12,4,34600.305
8,10,1,2,18,6,2019,0,17,50,14,40,3,10,24,12,4,11636.778
7,8,2,0,6,4,2019,0,8,35,5,55,0,13,24,12,4,2692.8013
8,1,0,3,24,6,2019,0,23,20,20,45,2,5,24,12,4,22075.28
8,4,1,2,3,6,2019,1,12,35,18,15,3,7,6,12,4,28551.395
8,3,0,3,24,5,2019,1,20,30,15,15,2,20,3,12,4,45239.926
8,0,1,2,24,5,2019,1,7,10,20,45,3,6,6,12,4,34004.465
8,3,0,3,3,4,2019,0,22,55,20,20,2,5,24,12,4,18114.2
8,4,2,0,27,4,2019,0,22,0,18,55,0,13,24,12,4,283.03247
8,3,3,4,6,6,2019,0,4,5,2,35,1,19,24,12,4,7272.259
8,1,1,2,12,6,2019,2,19,15,5,55,3,34,4,5,4,29611.885
8,4,2,0,12,6,2019,0,14,5,11,10,0,13,24,12,4,2428.2075
8,1,5,0,12,3,2019,2,22,10,5,50,0,9,10,6,4,13529.996
8,8,3,4,3,3,2019,0,7,5,5,45,1,19,24,12,4,7468.2583
8,10,3,4,6,3,2019,1,19,55,19,45,1,14,13,12,4,20486.912
7,8,0,3,18,3,2019,0,11,30,9,0,2,5,24,12,4,24291.543
8,10,1,2,3,6,2019,0,9,10,6,0,3,10,24,12,4,16881.8
5,4,1,2,6,6,2019,1,19,0,8,0,3,7,6,12,4,36644.125
8,6,1,2,27,5,2019,1,1,30,19,0,3,7,6,12,4,25817.07
8,0,0,3,24,4,2019,0,1,20,22,50,2,5,24,12,4,19062.97
8,3,0,3,27,5,2019,0,18,5,15,30,2,5,24,12,4,21345.908
8,4,1,2,24,6,2019,2,19,0,13,25,3,0,4,5,4,27712.2
8,3,1,2,9,5,2019,1,16,10,5,5,3,20,6,12,4,29654.727
8,10,5,0,3,3,2019,0,14,40,12,0,0,13,24,12,4,5910.966
8,4,0,3,15,5,2019,1,19,50,14,5,2,7,3,12,4,47258.613
8,3,2,0,24,5,2019,0,8,50,6,5,0,13,24,12,4,3766.297
8,4,1,2,1,6,2019,1,4,25,16,0,3,7,6,12,4,28670.31
8,4,1,2,12,6,2019,2,4,25,9,40,3,28,4,5,4,41143.88
8,8,0,3,15,5,2019,1,20,20,15,5,2,33,3,12,4,40110.727
7,8,3,4,9,6,2019,0,14,45,13,15,1,19,24,12,4,6033.6743
8,3,2,0,18,6,2019,0,10,5,7,10,0,13,24,12,4,5005.0493
3,5,5,0,1,3,2019,1,13,15,5,45,0,7,8,12,4,22199.322
5,4,3,4,27,5,2019,0,21,5,19,35,1,19,24,12,4,6377.531
8,6,1,2,21,5,2019,1,19,0,6,0,3,7,6,12,4,29578.225
8,1,0,3,1,4,2019,2,1,20,9,25,2,7,7,3,4,39648.844
8,4,1,2,3,6,2019,2,12,35,9,40,3,28,4,5,4,35495.906
5,4,0,3,9,5,2019,1,8,15,6,30,2,7,3,12,4,58964.21
7,8,4,1,15,5,2019,0,10,35,8,20,4,8,24,12,4,15320.804
8,6,1,2,15,6,2019,1,19,15,9,0,3,7,6,12,4,29912.668
8,3,1,2,9,6,2019,1,16,10,8,35,3,20,6,12,4,28462.924
8,1,5,0,15,3,2019,1,22,45,5,50,0,9,8,12,4,12854.144
8,6,1,2,9,6,2019,1,21,0,11,30,3,7,6,12,4,27311.93
5,4,1,2,9,5,2019,1,12,35,9,0,3,7,6,12,4,36711.617
8,3,0,3,15,5,2019,1,23,45,19,20,2,20,3,12,4,35903.152
5,4,5,0,12,3,2019,1,16,10,22,55,0,7,8,12,4,20444.906
5,4,1,2,21,5,2019,1,19,0,10,0,3,7,6,12,4,36004.156
8,1,1,2,27,6,2019,2,19,15,17,15,3,20,4,5,4,27389.318
8,3,1,2,21,3,2019,1,10,10,5,35,3,32,6,12,4,27077.06
8,5,5,0,3,3,2019,0,22,35,19,55,0,13,24,12,4,5489.9204
8,3,5,0,24,3,2019,0,3,25,0,40,0,13,24,12,4,7331.0244
8,8,4,1,6,6,2019,0,20,5,17,45,4,8,24,12,4,12985.055
8,6,1,2,6,6,2019,1,19,15,11,30,3,7,6,12,4,27711.55
5,4,2,0,9,4,2019,0,22,0,18,55,0,13,24,12,4,1016.62384
8,6,1,2,12,6,2019,1,19,15,12,50,3,7,6,12,4,29290.312
8,1,0,3,15,5,2019,2,23,15,5,50,2,25,9,3,4,45378.23
8,3,1,2,15,3,2019,0,0,20,21,5,3,10,24,12,4,15020.982
8,0,2,0,24,4,2019,0,2,45,23,55,0,13,24,12,4,2106.8765
8,10,2,0,21,4,2019,0,23,50,21,0,0,13,24,12,4,156.28326
8,0,0,3,24,5,2019,1,10,40,22,40,2,14,3,12,4,48315.81
8,6,1,2,12,6,2019,1,1,30,15,0,3,7,6,12,4,22756.824
8,4,0,3,21,5,2019,1,18,15,8,25,2,7,3,12,4,46917.16
8,1,2,0,9,4,2019,0,12,45,10,0,0,13,24,12,4,2434.122
8,0,2,0,9,4,2019,0,13,55,11,10,0,13,24,12,4,2604.0103
5,4,5,0,12,3,2019,1,10,25,20,35,0,7,8,12,4,20665.469
8,6,1,2,3,6,2019,1,1,30,17,0,3,7,6,12,4,26934.078
8,4,5,0,12,3,2019,1,23,0,8,0,0,7,8,12,4,13716.132
8,3,4,1,1,5,2019,0,0,25,22,5,4,8,24,12,4,15194.158
8,1,5,0,3,3,2019,1,22,35,7,30,0,41,8,12,4,13657.84
8,6,1,2,3,3,2019,1,18,50,10,0,3,7,6,12,4,37217.496
5,4,0,3,18,5,2019,1,17,35,11,50,2,15,3,12,4,48546.9
8,1,1,2,24,6,2019,1,7,40,20,0,3,7,6,12,4,26369.639
8,10,5,0,21,3,2019,1,10,25,6,40,0,0,8,12,4,14256.949
8,3,5,0,15,3,2019,0,3,25,0,40,0,13,24,12,4,6997.843
8,0,0,3,9,5,2019,1,19,25,7,35,2,14,3,12,4,50064.543
8,10,0,3,12,5,2019,1,22,40,20,20,2,14,3,12,4,47000.594
8,4,5,0,6,3,2019,1,9,0,21,25,0,7,8,12,4,18459.14
8,4,0,3,6,6,2019,1,22,35,16,30,2,7,3,12,4,46967.91
8,6,1,2,24,5,2019,1,19,15,9,0,3,7,6,12,4,29879.348
8,4,0,3,24,5,2019,1,19,10,20,25,2,14,3,12,4,47680.227
8,6,1,2,6,6,2019,1,1,30,15,0,3,7,6,12,4,23028.945
8,1,1,2,9,6,2019,2,7,40,10,55,3,16,4,5,4,28887.527
8,1,3,4,12,3,2019,2,9,10,9,40,1,29,9,9,4,19238.756
8,8,0,3,9,3,2019,0,17,20,14,55,2,5,24,12,4,22390.188
8,4,2,0,3,6,2019,0,10,10,7,10,0,13,24,12,4,4398.3657
8,0,0,3,1,3,2019,0,1,20,22,50,2,5,24,12,4,22259.52
8,1,3,4,24,6,2019,0,15,25,13,55,1,19,24,12,4,7563.1445
8,3,3,4,24,3,2019,0,13,25,12,0,1,19,24,12,4,6386.16
8,6,1,2,21,3,2019,1,21,0,10,0,3,7,6,12,4,29058.094
8,6,1,2,6,3,2019,1,19,15,8,0,3,7,6,12,4,37438.793
8,4,0,3,1,4,2019,1,9,20,20,0,2,7,3,12,4,42557.645
4,1,5,0,1,3,2019,2,10,20,10,30,0,43,30,6,4,21339.096
5,4,2,0,18,6,2019,0,18,45,15,50,0,13,24,12,4,1529.2902
8,6,1,2,15,6,2019,1,19,0,6,40,3,7,6,12,4,29271.4
8,1,5,0,3,3,2019,0,19,45,17,0,0,13,24,12,4,5151.5093
7,8,4,1,12,6,2019,0,20,5,17,45,4,8,24,12,4,16075.522
8,6,1,2,1,6,2019,1,21,0,6,0,3,7,6,12,4,32162.271
8,4,0,3,9,5,2019,1,9,45,20,25,2,14,3,12,4,49572.324
8,4,5,0,12,3,2019,1,13,15,21,25,0,7,8,12,4,15394.863
5,4,1,2,21,3,2019,1,18,50,19,15,3,7,6,12,4,35252.164
8,10,2,0,24,4,2019,0,23,50,21,0,0,13,24,12,4,69.2272
8,3,5,0,3,3,2019,1,21,50,16,55,0,20,8,12,4,11275.167
8,3,2,0,3,6,2019,0,22,50,20,0,0,13,24,12,4,1777.8359
5,4,2,0,6,6,2019,0,18,10,15,15,0,13,24,12,4,1629.3608
5,4,2,0,9,5,2019,0,10,10,7,10,0,13,24,12,4,4918.1177
8,2,2,0,9,5,2019,0,23,40,20,55,0,13,24,12,4,746.6828
8,1,0,3,1,4,2019,2,1,20,7,0,2,14,7,3,4,37521.004
8,6,1,2,6,3,2019,1,18,50,10,45,3,7,6,12,4,47864.36
8,6,1,2,1,6,2019,1,19,0,10,20,3,7,6,12,4,31976.613
8,4,1,2,21,5,2019,2,19,0,9,40,3,28,4,5,4,34581.36
8,4,0,3,21,5,2019,1,10,5,21,10,2,7,3,12,4,48839.465
8,0,2,0,3,4,2019,0,13,55,11,10,0,13,24,12,4,2708.3472
8,8,3,4,3,5,2019,0,7,15,5,45,1,19,24,12,4,7492.5576
8,3,3,4,3,4,2019,0,10,40,9,10,1,19,24,12,4,8644.438
8,10,1,2,15,6,2019,0,9,10,6,0,3,10,24,12,4,16549.354
8,3,3,4,27,5,2019,0,20,35,19,5,1,19,24,12,4,6356.7266
8,3,1,2,3,3,2019,1,16,10,7,35,3,20,6,12,4,29843.273
8,3,3,4,9,6,2019,0,21,40,20,5,1,19,24,12,4,5845.671
8,1,0,3,9,5,2019,2,1,20,9,25,2,7,7,3,4,36877.508
8,1,0,3,6,5,2019,2,10,30,9,25,2,7,27,3,4,49549.605
8,1,1,2,18,5,2019,1,19,15,7,0,3,7,6,12,4,29142.201
8,1,0,3,9,6,2019,2,10,0,10,0,2,14,29,3,4,48835.695
5,4,5,0,3,3,2019,1,0,45,5,45,0,7,8,12,4,49187.34
8,6,1,2,27,3,2019,1,1,35,11,30,3,7,6,12,4,26795.479
5,4,1,2,15,6,2019,1,12,35,10,0,3,7,6,12,4,35387.582
8,6,1,2,3,6,2019,1,1,30,19,0,3,7,6,12,4,27397.248
8,6,1,2,9,5,2019,1,1,30,10,0,3,7,6,12,4,27713.83
8,4,1,2,15,6,2019,2,19,0,21,25,3,21,4,5,4,28425.977
8,3,1,2,9,3,2019,1,22,20,14,20,3,20,6,12,4,25631.443
5,4,1,2,27,6,2019,1,19,0,9,0,3,7,6,12,4,35501.94
7,8,0,3,15,4,2019,0,11,25,9,0,2,5,24,12,4,23983.604
8,3,0,3,15,4,2019,1,13,0,8,10,2,33,3,12,4,47209.477
5,4,1,2,3,6,2019,1,12,35,22,50,3,7,6,12,4,33880.31
8,1,1,2,27,3,2019,2,7,40,12,0,3,28,4,5,4,25636.537
8,4,0,3,24,3,2019,1,12,0,6,30,2,7,3,12,4,55225.477
8,4,0,3,24,3,2019,1,23,25,16,55,2,7,3,12,4,46805.47
8,0,2,0,1,6,2019,0,7,45,4,55,0,13,24,12,4,3142.2441
7,8,2,0,12,5,2019,0,0,5,21,10,0,13,24,12,4,2001.0457
8,8,1,2,27,5,2019,1,22,5,15,45,3,33,6,12,4,27871.516
8,3,3,4,1,5,2019,0,22,50,21,20,1,19,24,12,4,6639.128
8,4,5,0,1,3,2019,1,5,5,21,25,0,7,8,12,4,22960.227
8,6,1,2,18,5,2019,1,19,15,8,0,3,7,6,12,4,29779.258
8,8,0,3,12,3,2019,0,0,40,22,20,2,5,24,12,4,17871.418
8,4,0,3,18,5,2019,1,20,45,14,5,2,7,3,12,4,45758.145
8,4,5,0,18,3,2019,1,7,40,14,5,0,7,8,12,4,13420.086
8,1,1,2,15,3,2019,0,8,0,5,10,3,10,24,12,4,16561.066
5,4,1,2,9,6,2019,2,4,25,20,0,3,1,4,5,4,33933.445
5,4,1,2,27,3,2019,1,18,50,7,5,3,7,6,12,4,37334.574
8,1,1,2,9,6,2019,2,19,15,6,50,3,9,4,5,4,30037.217
7,8,0,3,24,6,2019,0,11,25,9,0,2,5,24,12,4,23547.562
5,4,0,3,6,5,2019,1,19,50,20,0,2,7,3,12,4,60343.312
8,1,0,3,12,6,2019,2,5,25,9,25,2,7,0,3,4,39376.03
8,3,0,3,12,5,2019,1,13,0,8,10,2,33,3,12,4,47395.6
8,1,1,2,12,6,2019,1,6,50,5,15,3,41,6,12,4,27323.021
8,6,1,2,6,5,2019,1,19,15,12,50,3,7,6,12,4,30168.27
5,4,1,2,24,6,2019,1,19,0,11,30,3,7,6,12,4,34478.816
8,3,1,2,6,3,2019,1,15,30,9,10,3,7,6,12,4,36591.312
8,3,1,2,24,6,2019,1,1,30,10,35,3,7,6,12,4,24440.762
8,0,0,3,9,4,2019,0,12,15,9,45,2,5,24,12,4,23941.768
8,1,1,2,1,6,2019,2,19,15,17,15,3,20,4,5,4,30688.514
5,4,0,3,12,6,2019,1,23,35,17,0,2,14,3,12,4,58179.883
8,1,3,4,15,6,2019,0,22,25,21,5,1,19,24,12,4,6693.3657
8,10,0,3,6,6,2019,1,20,20,20,20,2,14,3,12,4,49413.402
8,3,1,2,12,6,2019,1,21,0,11,25,3,7,6,12,4,26674.756
8,8,1,2,24,4,2019,1,11,20,6,5,3,33,6,12,4,29500.033
8,4,0,3,1,4,2019,1,20,45,18,55,2,7,3,12,4,48105.184
8,3,2,0,24,4,2019,0,21,20,18,25,0,13,24,12,4,1568.5874
5,4,0,3,9,5,2019,1,9,20,20,0,2,7,3,12,4,59618.953
8,3,1,2,21,5,2019,1,10,5,5,10,3,6,6,12,4,27866.848
8,3,3,4,1,4,2019,0,7,55,6,25,1,19,24,12,4,8975.096
8,4,0,3,15,5,2019,1,18,0,17,0,2,14,3,12,4,48274.047
8,4,0,3,1,4,2019,1,18,15,16,30,2,7,3,12,4,50012.26
8,0,1,2,3,3,2019,1,7,10,20,10,3,6,6,12,4,34551.152
5,4,0,3,6,6,2019,1,19,50,6,30,2,7,3,12,4,60915.156
8,0,0,3,6,5,2019,1,10,40,22,40,2,14,3,12,4,49815.6
8,4,1,2,6,3,2019,2,19,45,5,30,3,28,4,5,4,42335.82
8,10,2,0,15,4,2019,0,14,20,11,30,0,13,24,12,4,2449.259
5,4,1,2,27,3,2019,1,19,45,20,50,3,7,6,12,4,33422.594
8,4,3,4,24,6,2019,0,8,30,7,5,1,19,24,12,4,8455.644
8,6,1,2,27,5,2019,1,19,15,4,55,3,7,6,12,4,28610.05
8,0,0,3,1,4,2019,1,23,30,7,35,2,14,3,12,4,48221.668
8,4,0,3,1,4,2019,1,12,0,18,55,2,7,3,12,4,48435.656
8,6,1,2,9,6,2019,1,19,0,8,45,3,7,6,12,4,36451.734
8,1,1,2,9,5,2019,1,23,0,20,30,3,6,6,12,4,25204.229
8,1,1,2,3,6,2019,1,19,15,8,0,3,7,6,12,4,30802.969
8,4,1,2,21,5,2019,2,4,25,5,30,3,28,4,5,4,31754.527
5,4,5,0,12,3,2019,1,23,0,22,55,0,7,8,12,4,19245.607
8,4,0,3,15,5,2019,1,9,20,21,10,2,7,3,12,4,38081.465
8,4,1,2,27,6,2019,0,14,15,11,0,3,10,24,12,4,15594.384
8,6,1,2,6,3,2019,1,19,15,8,55,3,7,6,12,4,35681.9
8,4,2,0,24,4,2019,0,11,20,8,20,0,13,24,12,4,4495.8784
5,4,1,2,9,6,2019,1,12,35,20,55,3,7,6,12,4,33428.984
8,6,1,2,15,6,2019,1,21,0,10,0,3,7,6,12,4,27649.797
8,3,0,3,12,6,2019,1,22,15,17,35,2,33,3,12,4,39291.543
8,3,0,3,3,5,2019,0,17,45,15,15,2,5,24,12,4,18757.234
8,3,1,2,1,6,2019,1,12,10,5,5,3,20,6,12,4,30282.389
8,3,2,0,9,6,2019,0,21,20,18,15,0,13,24,12,4,1823.313
8,3,1,2,3,4,2019,1,12,30,7,15,3,33,6,12,4,29562.17
5,4,1,2,21,5,2019,1,19,0,9,0,3,7,6,12,4,36208.934
8,6,1,2,3,6,2019,1,19,15,4,55,3,7,6,12,4,30560.926
8,2,1,2,9,5,2019,1,12,55,7,0,3,7,6,12,4,29280.695
8,3,3,4,6,3,2019,1,16,5,11,15,1,16,13,12,4,15686.684
5,4,0,3,1,4,2019,1,20,45,14,5,2,7,3,12,4,60267.64
8,1,0,3,18,5,2019,2,1,20,10,0,2,14,7,3,4,46674.746
8,3,4,1,24,6,2019,0,7,40,5,15,4,8,24,12,4,13254.75
8,1,0,3,6,5,2019,2,1,20,7,0,2,14,7,3,4,47181.344
8,3,1,2,24,4,2019,0,17,40,14,25,3,10,24,12,4,14753.745
8,3,0,3,15,6,2019,0,18,5,15,30,2,5,24,12,4,22129.68
5,4,1,2,9,5,2019,1,19,0,14,0,3,7,6,12,4,36845.883
5,4,0,3,12,6,2019,1,16,20,16,30,2,7,3,12,4,59552.93
8,4,3,4,12,3,2019,2,16,35,7,15,1,24,9,9,4,21549.902
8,4,0,3,1,4,2019,1,17,35,10,20,2,15,3,12,4,48898.35
8,3,4,1,27,5,2019,0,14,0,11,35,4,8,24,12,4,13840.109
8,6,1,2,24,6,2019,1,19,15,8,0,3,7,6,12,4,28996.875
8,8,5,0,18,3,2019,0,8,35,5,45,0,13,24,12,4,7691.6973
8,1,0,3,15,5,2019,2,5,25,10,0,2,14,0,3,4,39645.59
8,6,1,2,6,3,2019,1,16,10,7,5,3,20,6,12,4,30712.748
8,0,0,3,12,5,2019,2,23,30,15,10,2,25,9,3,4,44081.28
8,1,1,2,3,6,2019,1,6,50,5,15,3,41,6,12,4,28409.686
8,6,1,2,15,5,2019,1,1,30,10,20,3,7,6,12,4,26337.758
8,4,2,0,21,5,2019,0,11,20,8,20,0,13,24,12,4,4386.1294
5,4,0,3,12,5,2019,1,22,35,18,55,2,7,3,12,4,56895.297
8,0,5,0,18,3,2019,0,2,10,23,25,0,13,24,12,4,3693.7866
8,4,1,2,21,5,2019,2,12,35,19,30,3,28,4,5,4,26982.162
8,10,0,3,15,5,2019,1,9,5,17,0,2,14,3,12,4,37350.098
5,4,0,3,9,6,2019,1,19,10,20,25,2,14,3,12,4,59806.062
8,3,0,3,21,5,2019,0,17,45,15,15,2,5,24,12,4,18861.549
5,4,5,0,18,3,2019,1,19,10,11,40,0,7,8,12,4,21857.406
8,10,2,0,1,5,2019,0,22,15,19,30,0,13,24,12,4,783.5693
8,10,0,3,1,5,2019,1,18,50,20,20,2,14,3,12,4,49038.992
7,8,2,0,3,4,2019,0,8,35,5,55,0,13,24,12,4,2336.6125
8,1,1,2,9,6,2019,1,9,25,12,30,3,33,6,12,4,27510.97
8,1,0,3,9,6,2019,2,16,15,9,50,2,15,9,3,4,48340.98
8,3,1,2,24,6,2019,0,0,20,21,5,3,10,24,12,4,14966.314
8,0,5,0,24,3,2019,0,8,40,5,50,0,13,24,12,4,3734.0073
8,2,2,0,6,4,2019,0,14,30,11,40,0,13,24,12,4,3546.818
8,1,0,3,24,5,2019,1,11,10,16,50,2,7,3,12,4,48944.258
8,4,1,2,24,6,2019,2,4,25,9,40,3,28,4,5,4,40244.316
8,6,1,2,12,6,2019,1,19,0,3,50,3,7,6,12,4,29136.65
5,4,0,3,24,3,2019,1,20,40,16,55,2,7,3,12,4,55963.82
5,4,1,2,12,6,2019,1,12,35,7,5,3,7,6,12,4,36820.062
5,6,1,2,12,6,2019,1,22,30,14,55,3,20,6,12,4,28004.521
8,4,2,0,15,6,2019,0,8,45,6,0,0,13,24,12,4,3955.81
8,3,0,3,1,6,2019,0,17,45,15,15,2,5,24,12,4,18331.37
8,1,2,0,3,6,2019,0,8,55,6,10,0,13,24,12,4,4498.1396
8,4,1,2,3,3,2019,1,4,25,18,15,3,7,6,12,4,35013.848
5,4,2,0,1,4,2019,0,14,5,11,10,0,13,24,12,4,3098.1206
8,10,2,0,6,6,2019,0,23,50,21,0,0,13,24,12,4,414.57062
8,6,1,2,9,5,2019,1,12,35,4,55,3,7,6,12,4,29644.295
8,3,1,2,21,5,2019,1,0,55,14,20,3,20,6,12,4,25905.635
8,0,1,2,3,6,2019,1,13,25,7,55,3,6,6,12,4,29043.924
8,1,0,3,24,5,2019,3,10,30,7,0,2,14,7,13,0,37412.125
8,1,3,4,15,6,2019,0,7,40,6,20,1,19,24,12,4,8507.141
7,8,0,3,27,5,2019,0,0,40,22,20,2,5,24,12,4,19282.533
8,6,1,2,18,5,2019,1,19,0,7,30,3,7,6,12,4,28957.855
8,0,2,0,15,6,2019,0,2,45,23,55,0,13,24,12,4,2090.4136
8,3,5,0,15,3,2019,1,15,25,11,20,0,40,8,12,4,13158.857
8,3,1,2,27,6,2019,1,21,0,8,30,3,7,6,12,4,27304.695
8,10,2,0,3,5,2019,0,12,35,9,45,0,13,24,12,4,5285.957
8,10,0,3,24,3,2019,1,10,50,20,20,2,14,3,12,4,47793.848
8,3,0,3,15,4,2019,0,7,15,4,40,2,5,24,12,4,20766.824
5,4,3,4,12,5,2019,0,11,50,10,20,1,19,24,12,4,8305.691
8,4,3,4,15,5,2019,0,8,30,7,5,1,19,24,12,4,8834.537
8,4,0,3,9,6,2019,1,20,45,14,5,2,7,3,12,4,47459.324
8,3,4,1,12,3,2019,0,21,55,19,35,4,8,24,12,4,13974.595
5,4,2,0,18,5,2019,0,8,45,6,0,0,13,24,12,4,5065.5146
8,10,1,2,12,6,2019,0,9,10,6,0,3,10,24,12,4,16988.803
8,10,1,2,6,6,2019,0,17,50,14,40,3,10,24,12,4,11472.285
8,4,2,0,3,5,2019,0,18,10,15,15,0,13,24,12,4,898.98206
8,1,1,2,15,6,2019,2,19,15,18,45,3,28,4,5,4,35728.223
8,1,1,2,27,6,2019,2,19,15,22,0,3,16,4,5,4,27355.223
8,3,1,2,27,6,2019,1,21,0,4,55,3,7,6,12,4,27265.691
8,1,5,0,9,3,2019,2,23,55,17,25,0,7,0,6,4,11984.18
8,6,1,2,27,3,2019,1,18,50,4,45,3,7,6,12,4,37812.87
8,6,1,2,24,6,2019,1,1,30,18,15,3,7,6,12,4,25813.082
8,6,1,2,27,5,2019,1,19,15,12,50,3,7,6,12,4,28388.186
8,4,0,3,6,6,2019,1,4,40,16,30,2,7,3,12,4,47704.383
8,4,2,0,1,6,2019,0,20,45,17,45,0,13,24,12,4,2991.232
8,1,1,2,3,6,2019,1,19,15,9,0,3,7,6,12,4,30803.287
5,4,1,2,21,3,2019,1,18,50,10,0,3,7,6,12,4,35943.848
7,8,0,3,12,6,2019,0,11,25,9,0,2,5,24,12,4,23644.096
8,8,4,1,21,6,2019,0,12,0,9,45,4,8,24,12,4,18226.133
8,1,1,2,1,6,2019,1,8,15,17,40,3,6,6,12,4,28334.207
8,4,5,0,6,3,2019,1,21,20,8,0,0,7,8,12,4,17347.584
8,3,0,3,24,4,2019,0,7,15,4,40,2,5,24,12,4,20315.35
5,4,1,2,9,6,2019,1,12,35,16,0,3,7,6,12,4,35117.312
8,3,5,0,3,3,2019,0,8,45,6,0,0,13,24,12,4,7118.5107
8,6,1,2,9,6,2019,1,21,0,10,0,3,7,6,12,4,27722.182
7,8,3,4,1,5,2019,0,7,15,5,45,1,19,24,12,4,8255.635
8,1,1,2,3,6,2019,2,19,15,14,25,3,9,4,5,4,24420.283
8,4,0,3,21,5,2019,1,12,0,14,5,2,7,3,12,4,45486.79
8,4,5,0,18,3,2019,1,8,15,21,25,0,7,8,12,4,13096.621
7,8,3,4,27,6,2019,0,7,15,5,45,1,19,24,12,4,7956.5317
8,1,5,0,18,3,2019,0,8,55,6,10,0,13,24,12,4,5004.313
5,4,1,2,21,3,2019,2,18,50,19,15,3,33,4,5,4,35136.965
5,4,1,2,9,6,2019,2,19,0,5,30,3,28,4,5,4,41052.215
8,6,1,2,27,6,2019,1,19,15,7,30,3,7,6,12,4,28232.928
8,3,2,0,21,4,2019,0,15,50,13,0,0,13,24,12,4,2447.8257
5,4,3,4,24,6,2019,0,11,50,10,20,1,19,24,12,4,8820.56
8,1,3,4,12,3,2019,1,9,15,16,50,1,6,13,12,4,17644.47
8,2,0,3,12,5,2019,1,14,35,6,40,2,20,3,12,4,47454.418
8,3,1,2,18,5,2019,1,3,35,21,50,3,32,6,12,4,25154.56
5,4,1,2,27,5,2019,1,12,35,19,45,3,7,6,12,4,49215.168
8,4,3,4,6,3,2019,0,21,5,19,35,1,19,24,12,4,7023.5103
